annonce_id,date_publication,titre,ville,quartier,type_bien,transaction,prix,surface,nb_chambres,nb_salles_bain,etage,annee_construction,prix_par_m2,age_estime,categorie_prix,cat_surface,annee,mois,trimestre
ANO000724,2023-10-12,Beau Appartement Tanger,Tanger,Centre Ville,Appartement,Vente,605963.0,109.68,2,1,1,2009,5524.83,17,Moyen,Moyen,2023,10,4
ANO001213,2023-10-13,Appartement à location - Marrakech,Marrakech,Medina,Appartement,Location,7457.4,94.25,3,2,9,2009,79.12,17,Moyen,Moyen,2023,10,4
ANO001220,2023-10-14,Bureau 126m² Tanger,Tanger,Centre Ville,Bureau,Vente,365408.94,126.42,0,0,3,2024,2890.44,2,Économique,Moyen,2023,10,4
ANO000869,2023-10-14,Appartement à vente - Casablanca,Casablanca,Bourgogne,Appartement,Vente,475078.55,80.39,1,1,2,1990,5909.67,36,Économique,Moyen,2023,10,4
ANO000148,2023-10-15,Villa 84m² Non spécifié,Casablanca,Non spécifié,Villa,Location,23803.83,84.6,5,2,0,1998,281.37,28,Luxe,Moyen,2023,10,4
ANO001389,2023-10-16,Beau Appartement Tanger,Tanger,Malabata,Appartement,Vente,498067.13,104.85,3,1,2,2007,4750.28,19,Économique,Moyen,2023,10,4
ANO000452,2023-10-16,Terrain moderne Casablanca,Casablanca,Bourgogne,Terrain,Vente,1027746.55,230.82,0,0,0,1961,4452.59,65,Moyen,Grand,2023,10,4
ANO001215,2023-10-16,Beau Villa Marrakech,Marrakech,Targa,Villa,Vente,4515063.31,247.2,4,1,0,2003,18264.82,23,Luxe,Grand,2023,10,4
ANO001167,2023-10-17,Villa 221m² Tétouan,Tétouan,M'diq,Villa,Vente,2108424.76,221.47,6,3,0,2019,9520.14,7,Haut standing,Grand,2023,10,4
ANO000424,2023-10-17,Villa moderne Agadir,Agadir,Hay Mohammadi,Villa,Vente,2818046.59,337.3,5,3,0,2014,8354.72,12,Haut standing,Grand,2023,10,4
ANO000022,2023-10-18,Appartement à location - Kenitra,Kénitra,Centre,Appartement,Location,6086.07,105.31,2,1,9,2020,57.79,6,Moyen,Moyen,2023,10,4
ANO000281,2023-10-18,Villa à vente - Agadir,Agadir,Talborjt,Villa,Vente,2175268.15,303.99,4,2,0,2001,7155.72,25,Haut standing,Grand,2023,10,4
ANO000569,2023-10-19,Appartement à location - Agadir,Agadir,Talborjt,Appartement,Location,2396.71,78.97,3,1,1,2015,30.35,11,Économique,Petit,2023,10,4
ANO000552,2023-10-19,Beau Appartement Meknès,Meknès,Ville Nouvelle,Appartement,Location,7434.93,93.46,2,1,4,2007,79.55,19,Moyen,Moyen,2023,10,4
ANO001205,2023-10-20,Appartement à vente - Agadir,Agadir,Talborjt,Appartement,Vente,528508.81,94.9,2,2,2,2011,5569.11,15,Moyen,Moyen,2023,10,4
ANO000161,2023-10-20,Beau Appartement Kenitra,Kénitra,Hay Essalam,Appartement,Vente,534649.89,61.11,2,2,0,1997,8748.98,29,Moyen,Petit,2023,10,4
ANO001100,2023-10-20,Beau Villa Kenitra,Kénitra,Hay Essalam,Villa,Location,6908.99,157.73,5,3,0,2019,43.8,7,Moyen,Grand,2023,10,4
ANO000110,2023-10-21,Terrain 374m² Casablanca,Casablanca,Bourgogne,Terrain,Location,4150.0,374.89,0,0,0,2009,11.07,17,Moyen,Grand,2023,10,4
ANO000325,2023-10-22,Beau Terrain Agadir,Agadir,Talborjt,Terrain,Vente,1052193.06,221.69,0,0,0,2006,4746.24,20,Moyen,Grand,2023,10,4
ANO001055,2023-10-22,Appartement 67m² Hassan,Rabat,Hassan,Appartement,Vente,494909.16,67.63,4,2,2,1982,7317.89,44,Économique,Petit,2023,10,4
ANO000729,2023-10-23,Appartement à vente - Agadir,Agadir,Talborjt,Appartement,Vente,284576.57,123.34,1,1,8,1998,2307.25,28,Économique,Moyen,2023,10,4
ANO001398,2023-10-23,Appartement à vente - Rabat,Rabat,Hay Riad,Appartement,Vente,581626.1,117.1,2,2,2,1963,4966.92,63,Moyen,Moyen,2023,10,4
ANO000940,2023-10-24,Beau Appartement Agadir,Agadir,Talborjt,Appartement,Location,2376.99,94.84,1,1,0,1994,25.06,32,Économique,Moyen,2023,10,4
ANO000515,2023-10-24,Appartement à location - Agadir,Agadir,Centre,Appartement,Location,10658.01,73.57,3,2,2,2011,144.87,15,Haut standing,Petit,2023,10,4
ANO000276,2023-10-24,Beau Villa Marrakech,Marrakech,Medina,Villa,Vente,2926692.24,376.37,3,1,0,2005,7776.1,21,Haut standing,Grand,2023,10,4
ANO000062,2023-10-24,Appartement à location - Rabat,Rabat,Hay Riad,Appartement,Location,2431.59,79.41,2,2,3,2000,30.62,26,Économique,Petit,2023,10,4
ANO000650,2023-10-24,Bureau moderne Agadir,Agadir,Hay Mohammadi,Bureau,Vente,1188294.87,165.04,0,0,2,2009,7200.04,17,Moyen,Grand,2023,10,4
ANO000200,2023-10-25,Appartement 73m² Marrakech,Marrakech,Medina,Appartement,Vente,432548.35,73.89,4,2,2,2009,5853.95,17,Économique,Petit,2023,10,4
ANO001062,2023-10-25,Appartement moderne Tanger,Tanger,Centre Ville,Appartement,Location,2041.22,65.5,2,1,0,2020,31.16,6,Économique,Petit,2023,10,4
ANO000598,2023-10-26,Beau Duplex Casablanca,Casablanca,Hay Mohammadi,Duplex,Vente,1869015.65,141.99,2,1,5,2008,13163.01,18,Haut standing,Moyen,2023,10,4
ANO000252,2023-10-26,Terrain 186m² Hay Qods,Oujda,Hay Qods,Terrain,Vente,1116092.54,186.07,0,0,0,2024,5998.24,2,Moyen,Grand,2023,10,4
ANO000414,2023-10-28,Appartement à vente - Rabat,Rabat,Hay Riad,Appartement,Vente,745407.59,75.52,1,1,3,1996,9870.33,30,Moyen,Petit,2023,10,4
ANO000845,2023-10-28,Bureau moderne Meknès,Meknès,Ville Nouvelle,Bureau,Location,5688.82,83.25,0,0,7,2006,68.33,20,Moyen,Moyen,2023,10,4
ANO000774,2023-10-29,Beau Villa Casablanca,Casablanca,Anfa,Villa,Location,17399.07,285.16,3,1,0,2011,61.02,15,Haut standing,Grand,2023,10,4
ANO000964,2023-10-29,Appartement à vente - Oujda,Oujda,Hay Qods,Appartement,Vente,595958.68,88.53,2,2,2,1992,6731.71,34,Moyen,Moyen,2023,10,4
ANO000121,2023-10-30,Appartement moderne Meknès,Meknès,Hamria,Appartement,Location,2449.29,123.32,2,2,0,2009,19.86,17,Économique,Moyen,2023,10,4
ANO000098,2023-10-30,Duplex 120m² Medina,Fès,Medina,Duplex,Vente,1504199.44,120.53,3,2,8,2012,12479.88,14,Haut standing,Moyen,2023,10,4
ANO000108,2023-10-30,Beau Appartement Marrakech,Marrakech,Hivernage,Appartement,Location,2485.68,64.54,2,2,2,2009,38.51,17,Économique,Petit,2023,10,4
ANO000047,2023-10-30,Appartement 54m² Casablanca,Casablanca,Bourgogne,Appartement,Vente,647622.07,54.23,3,2,4,2003,11942.14,23,Moyen,Petit,2023,10,4
ANO001407,2023-10-31,Terrain à vente - Fès,Fès,Ville Nouvelle,Terrain,Vente,897337.58,83.54,0,0,0,1964,10741.41,62,Moyen,Moyen,2023,10,4
ANO000298,2023-10-31,Bureau à vente - Meknès,Meknès,Ville Nouvelle,Bureau,Vente,1402909.61,162.67,0,0,5,2010,8624.27,16,Moyen,Grand,2023,10,4
ANO001245,2023-11-01,Villa moderne Fès,Fès,Medina,Villa,Location,4763.02,261.61,4,3,0,2011,18.21,15,Moyen,Grand,2023,11,4
ANO001081,2023-11-01,Bureau 234m² Non spécifié,Casablanca,Non spécifié,Bureau,Vente,1204999.73,234.74,0,0,3,1974,5133.34,52,Moyen,Grand,2023,11,4
ANO000042,2023-11-02,Appartement 99m² Tétouan,Tétouan,M'diq,Appartement,Vente,381777.87,99.67,2,2,5,2024,3830.42,2,Économique,Moyen,2023,11,4
ANO001156,2023-11-02,Appartement moderne Tétouan,Tétouan,Centre,Appartement,Vente,389592.95,74.7,1,1,1,2011,5215.43,15,Économique,Petit,2023,11,4
ANO001182,2023-11-02,Appartement à vente - Fès,Fès,Medina,Appartement,Vente,420714.87,119.41,2,2,2,2001,3523.28,25,Économique,Moyen,2023,11,4
ANO001022,2023-11-02,Appartement 47m² Gueliz,Marrakech,Gueliz,Appartement,Vente,486480.15,47.14,3,2,6,2012,10319.9,14,Économique,Petit,2023,11,4
ANO001072,2023-11-03,Beau Villa Kenitra,Kénitra,Centre,Villa,Vente,2961619.31,308.85,4,3,0,2024,9589.18,2,Haut standing,Grand,2023,11,4
ANO000133,2023-11-03,Villa 358m² Hivernage,Marrakech,Hivernage,Villa,Vente,1343432.74,358.31,3,1,0,2009,3749.36,17,Moyen,Grand,2023,11,4
ANO001040,2023-11-03,Appartement 111m² Iberia,Tanger,Iberia,Appartement,Vente,459305.02,111.22,2,1,0,2023,4129.7,3,Économique,Moyen,2023,11,4
ANO001211,2023-11-04,Terrain moderne Meknès,Meknès,Hamria,Terrain,Vente,978932.34,223.89,0,0,0,2008,4372.38,18,Moyen,Grand,2023,11,4
ANO000603,2023-11-07,Appartement 97m² Medina,Marrakech,Medina,Appartement,Location,8427.4,97.72,4,3,0,2009,86.24,17,Haut standing,Moyen,2023,11,4
ANO000805,2023-11-09,Appartement moderne Tétouan,Tétouan,Centre,Appartement,Vente,415294.62,62.06,3,1,2,2018,6691.82,8,Économique,Petit,2023,11,4
ANO000852,2023-11-09,Appartement moderne Fès,Fès,Medina,Appartement,Vente,596753.7,63.29,4,3,1,2008,9428.88,18,Moyen,Petit,2023,11,4
ANO000586,2023-11-09,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Location,2859.36,81.56,2,1,5,2017,35.06,9,Économique,Moyen,2023,11,4
ANO000896,2023-11-10,Appartement moderne Tétouan,Tétouan,M'diq,Appartement,Vente,587938.71,96.73,2,1,2,1997,6078.14,29,Moyen,Moyen,2023,11,4
ANO000369,2023-11-11,Beau Villa Meknès,Meknès,Hamria,Villa,Vente,2754091.41,166.81,4,3,0,2014,16510.35,12,Haut standing,Grand,2023,11,4
ANO001496,2023-11-11,Beau Bureau Meknès,Meknès,Hamria,Bureau,Vente,562097.62,136.83,0,0,0,2005,4108.0,21,Moyen,Moyen,2023,11,4
ANO001155,2023-11-11,Beau Appartement Tanger,Tanger,Malabata,Appartement,Vente,568803.25,110.59,1,1,4,2011,5143.35,15,Moyen,Moyen,2023,11,4
ANO000037,2023-11-11,Bureau moderne Tétouan,Tétouan,M'diq,Bureau,Vente,1303020.16,117.02,0,0,3,1994,11135.02,32,Moyen,Moyen,2023,11,4
ANO001009,2023-11-13,Appartement 75m² Hay Qods,Oujda,Hay Qods,Appartement,Vente,325631.0,75.29,2,1,4,2011,4325.02,15,Économique,Petit,2023,11,4
ANO000921,2023-11-13,Appartement 64m² Hassan,Rabat,Hassan,Appartement,Vente,625543.55,64.89,1,1,1,2013,9640.06,13,Moyen,Petit,2023,11,4
ANO000076,2023-11-14,Beau Appartement Kenitra,Kénitra,Centre,Appartement,Vente,680674.07,86.61,1,1,0,2001,7859.07,25,Moyen,Moyen,2023,11,4
ANO001348,2023-11-14,Villa 120m² Fès,Fès,Medina,Villa,Vente,2582939.14,120.73,5,2,0,2004,21394.34,22,Haut standing,Moyen,2023,11,4
ANO001401,2023-11-14,Terrain à location - Tétouan,Tétouan,Centre,Terrain,Location,3492.39,169.17,0,0,0,2010,20.64,16,Moyen,Grand,2023,11,4
ANO000162,2023-11-15,Duplex 112m² Talborjt,Agadir,Talborjt,Duplex,Vente,1922078.18,112.18,3,2,1,2011,17133.88,15,Haut standing,Moyen,2023,11,4
ANO000890,2023-11-15,Appartement 98m² Bourgogne,Casablanca,Bourgogne,Appartement,Location,1608.39,98.81,3,1,0,2009,16.28,17,Économique,Moyen,2023,11,4
ANO000615,2023-11-16,Appartement 87m² Malabata,Tanger,Malabata,Appartement,Vente,484153.01,87.32,3,1,2,2011,5544.58,15,Économique,Moyen,2023,11,4
ANO001197,2023-11-18,Appartement à vente - Meknès,Meknès,Ville Nouvelle,Appartement,Vente,698750.08,75.09,3,2,5,2018,9305.5,8,Moyen,Petit,2023,11,4
ANO000778,2023-11-18,Appartement à vente - Tétouan,Tétouan,Centre,Appartement,Vente,541408.09,47.05,3,1,3,2007,11507.08,19,Moyen,Petit,2023,11,4
ANO001131,2023-11-18,Duplex à location - Fès,Fès,Ville Nouvelle,Duplex,Location,3415.21,109.86,3,1,7,1998,31.09,28,Moyen,Moyen,2023,11,4
ANO000378,2023-11-20,Beau Appartement Casablanca,Casablanca,Hay Mohammadi,Appartement,Vente,600630.49,125.34,2,1,0,2006,4792.01,20,Moyen,Moyen,2023,11,4
ANO001103,2023-11-20,Villa à vente - Meknès,Meknès,Ville Nouvelle,Villa,Vente,2466003.1,278.93,4,3,0,2024,8840.94,2,Haut standing,Grand,2023,11,4
ANO001337,2023-11-21,Appartement moderne Agadir,Agadir,Talborjt,Appartement,Vente,1804690.46,100.83,4,2,2,2010,17898.35,16,Haut standing,Moyen,2023,11,4
ANO001412,2023-11-21,Terrain à vente - Tétouan,Tétouan,M'diq,Terrain,Vente,45000.0,112.44,0,0,0,2000,400.21,26,Économique,Moyen,2023,11,4
ANO000473,2023-11-21,Bureau à vente - Casablanca,Casablanca,Non spécifié,Bureau,Vente,1222805.25,130.74,0,0,4,2003,9352.95,23,Moyen,Moyen,2023,11,4
ANO000304,2023-11-21,Villa à vente - Fès,Fès,Medina,Villa,Vente,3281627.36,225.38,6,3,0,2003,14560.42,23,Haut standing,Grand,2023,11,4
ANO000149,2023-11-22,Beau Villa Fès,Fès,Ville Nouvelle,Villa,Vente,1547765.25,303.57,5,2,0,2005,5098.54,21,Haut standing,Grand,2023,11,4
ANO000373,2023-11-22,Appartement à vente - Fès,Fès,Medina,Appartement,Vente,838409.87,83.56,2,1,3,2003,10033.63,23,Moyen,Moyen,2023,11,4
ANO000485,2023-11-23,Beau Appartement Tétouan,Tétouan,M'diq,Appartement,Vente,2096301.27,150.04,3,2,2,2014,13971.62,12,Haut standing,Grand,2023,11,4
ANO000660,2023-11-23,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Vente,663703.18,65.68,2,2,2,2013,10105.1,13,Moyen,Petit,2023,11,4
ANO001109,2023-11-25,Villa 288m² Hay Riad,Rabat,Hay Riad,Villa,Vente,2751938.67,288.01,4,2,0,1999,9555.01,27,Haut standing,Grand,2023,11,4
ANO000780,2023-11-26,Bureau à vente - Casablanca,Casablanca,Bourgogne,Bureau,Vente,1219909.47,120.28,0,0,2,1990,10142.25,36,Moyen,Moyen,2023,11,4
ANO001441,2023-11-28,Appartement 82m² Ville Nouvelle,Fès,Ville Nouvelle,Appartement,Vente,1992050.55,82.32,2,2,6,2018,24198.86,8,Haut standing,Moyen,2023,11,4
ANO000237,2023-11-28,Appartement à location - Tétouan,Tétouan,M'diq,Appartement,Location,4668.91,127.41,2,1,9,2010,36.64,16,Moyen,Moyen,2023,11,4
ANO000417,2023-11-30,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Vente,578054.31,46.1,4,2,4,2010,12539.14,16,Moyen,Petit,2023,11,4
ANO000970,2023-12-01,Beau Appartement Tanger,Tanger,Centre Ville,Appartement,Location,1657.57,73.75,1,1,0,2020,22.48,6,Économique,Petit,2023,12,4
ANO000143,2023-12-01,Beau Appartement Fès,Fès,Medina,Appartement,Vente,1614030.62,102.15,2,2,0,2015,15800.59,11,Haut standing,Moyen,2023,12,4
ANO000817,2023-12-01,Appartement à vente - Marrakech,Marrakech,Medina,Appartement,Vente,1686493.73,67.74,4,3,5,2002,24896.57,24,Haut standing,Petit,2023,12,4
ANO000721,2023-12-01,Beau Villa Tanger,Tanger,Centre Ville,Villa,Vente,1644271.02,269.72,6,3,0,2013,6096.21,13,Haut standing,Grand,2023,12,4
ANO000263,2023-12-02,Terrain moderne Marrakech,Marrakech,Gueliz,Terrain,Location,4200.71,355.1,0,0,0,2009,11.83,17,Moyen,Grand,2023,12,4
ANO000854,2023-12-03,Appartement à vente - Tanger,Tanger,Centre Ville,Appartement,Vente,2369708.06,59.65,2,2,0,2010,39726.87,16,Haut standing,Petit,2023,12,4
ANO001083,2023-12-04,Appartement à vente - Tétouan,Tétouan,M'diq,Appartement,Vente,602956.86,66.67,4,3,3,2011,9043.9,15,Moyen,Petit,2023,12,4
ANO000117,2023-12-04,Beau Duplex Oujda,Oujda,Hay Qods,Duplex,Vente,1368933.47,139.33,2,2,5,2012,9825.12,14,Moyen,Moyen,2023,12,4
ANO000228,2023-12-05,Appartement 71m² Hassan,Rabat,Hassan,Appartement,Location,1658.06,71.89,3,1,0,2000,23.06,26,Économique,Petit,2023,12,4
ANO000264,2023-12-08,Beau Villa Oujda,Oujda,Centre,Villa,Vente,1369519.53,284.37,5,2,0,2010,4815.98,16,Moyen,Grand,2023,12,4
ANO001133,2023-12-08,Appartement 122m² Ocean,Rabat,Ocean,Appartement,Location,2442.68,122.23,2,1,2,2024,19.98,2,Économique,Moyen,2023,12,4
ANO000458,2023-12-08,Appartement 50m² Hivernage,Marrakech,Hivernage,Appartement,Vente,755405.02,50.7,2,1,2,1997,14899.51,29,Moyen,Petit,2023,12,4
ANO000965,2023-12-08,Villa moderne Fès,Fès,Medina,Villa,Location,180.0,267.23,5,2,0,2007,0.67,19,Économique,Grand,2023,12,4
ANO000379,2023-12-09,Appartement moderne Agadir,Agadir,Talborjt,Appartement,Vente,520701.2,109.1,2,3,4,2011,4772.7,15,Moyen,Moyen,2023,12,4
ANO000357,2023-12-09,Beau Duplex Marrakech,Marrakech,Targa,Duplex,Location,320000.0,167.33,3,2,5,2009,1912.39,17,Luxe,Grand,2023,12,4
ANO000302,2023-12-10,Beau Villa Meknès,Meknès,Ville Nouvelle,Villa,Vente,2839225.93,265.29,4,2,0,2010,10702.35,16,Haut standing,Grand,2023,12,4
ANO001193,2023-12-10,Appartement moderne Tanger,Tanger,Iberia,Appartement,Vente,450165.41,69.04,3,1,2,2003,6520.36,23,Économique,Petit,2023,12,4
ANO000384,2023-12-10,Appartement 60m² M'diq,Tétouan,M'diq,Appartement,Vente,1661215.46,60.22,1,1,2,1992,27585.78,34,Haut standing,Petit,2023,12,4
ANO000949,2023-12-11,Bureau 76m² Centre Ville,Tanger,Centre Ville,Bureau,Vente,1286710.23,76.11,0,0,3,2005,16905.93,21,Moyen,Petit,2023,12,4
ANO000069,2023-12-11,Beau Appartement Tétouan,Tétouan,Centre,Appartement,Location,5795.73,61.55,2,1,8,2014,94.16,12,Moyen,Petit,2023,12,4
ANO001243,2023-12-11,Bureau 162m² Souissi,Rabat,Souissi,Bureau,Vente,1398749.44,162.79,0,0,8,2000,8592.35,26,Moyen,Grand,2023,12,4
ANO000686,2023-12-12,Appartement à vente - Tanger,Tanger,Centre Ville,Appartement,Vente,1672296.86,73.09,2,1,3,2016,22879.97,10,Haut standing,Petit,2023,12,4
ANO001268,2023-12-12,Villa 152m² M'diq,Tétouan,M'diq,Villa,Vente,3599593.34,152.62,5,2,0,2011,23585.33,15,Haut standing,Grand,2023,12,4
ANO000461,2023-12-12,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Vente,631351.1,72.8,2,2,5,2024,8672.41,2,Moyen,Petit,2023,12,4
ANO000353,2023-12-14,Villa moderne Tétouan,Tétouan,M'diq,Villa,Vente,2187222.96,343.82,5,3,0,2014,6361.53,12,Haut standing,Grand,2023,12,4
ANO000287,2023-12-14,Appartement à vente - Casablanca,Casablanca,Maarif,Appartement,Vente,483733.23,100.82,3,1,6,2003,4797.99,23,Économique,Moyen,2023,12,4
ANO001330,2023-12-15,Appartement à vente - Casablanca,Casablanca,Californie,Appartement,Vente,1780719.88,133.09,1,1,0,2003,13379.82,23,Haut standing,Moyen,2023,12,4
ANO000466,2023-12-16,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Vente,2073872.12,51.32,3,1,7,2002,40410.6,24,Haut standing,Petit,2023,12,4
ANO001449,2023-12-16,Villa à location - Tanger,Tanger,Malabata,Villa,Location,7492.2,252.19,4,2,0,2009,29.71,17,Moyen,Grand,2023,12,4
ANO001388,2023-12-17,Villa moderne Agadir,Agadir,Talborjt,Villa,Location,9759.65,228.51,5,3,0,2011,42.71,15,Haut standing,Grand,2023,12,4
ANO001266,2023-12-17,Appartement moderne Rabat,Rabat,Hay Riad,Appartement,Vente,1869755.58,80.89,1,1,5,2003,23114.79,23,Haut standing,Moyen,2023,12,4
ANO000897,2023-12-18,Villa moderne Kenitra,Kénitra,Hay Essalam,Villa,Vente,2578394.34,299.0,3,1,0,2001,8623.39,25,Haut standing,Grand,2023,12,4
ANO001238,2023-12-18,Appartement moderne Casablanca,Casablanca,Ain Diab,Appartement,Vente,1473673.67,92.03,2,1,5,2003,16012.97,23,Moyen,Moyen,2023,12,4
ANO001231,2023-12-19,Appartement moderne Marrakech,Marrakech,Hivernage,Appartement,Vente,614003.11,105.99,1,1,0,2019,5793.03,7,Moyen,Moyen,2023,12,4
ANO001315,2023-12-19,Bureau à location - Fès,Fès,Medina,Bureau,Location,3844.84,24.39,0,0,4,1993,157.64,33,Moyen,Petit,2023,12,4
ANO000611,2023-12-19,Appartement 90m² Tanger,Tanger,Centre Ville,Appartement,Vente,634985.73,90.83,2,2,1,2017,6990.93,9,Moyen,Moyen,2023,12,4
ANO001190,2023-12-19,Beau Duplex Tanger,Tanger,Malabata,Duplex,Vente,2444590.81,161.22,3,2,6,2017,15163.07,9,Haut standing,Grand,2023,12,4
ANO001259,2023-12-19,Duplex moderne Tétouan,Tétouan,M'diq,Duplex,Location,2949.44,173.58,2,2,0,1995,16.99,31,Économique,Grand,2023,12,4
ANO000855,2023-12-20,Beau Bureau Marrakech,Marrakech,Medina,Bureau,Location,3319.32,130.22,0,0,3,2002,25.49,24,Moyen,Moyen,2023,12,4
ANO000767,2023-12-21,Appartement moderne Marrakech,Marrakech,Gueliz,Appartement,Vente,628054.01,47.42,2,1,1,2018,13244.5,8,Moyen,Petit,2023,12,4
ANO001309,2023-12-22,Villa à vente - Meknès,Meknès,Ville Nouvelle,Villa,Vente,2068670.24,223.09,5,2,0,2017,9272.81,9,Haut standing,Grand,2023,12,4
ANO001038,2023-12-23,Beau Appartement Casablanca,Casablanca,Bourgogne,Appartement,Location,7546.98,77.48,3,1,3,1981,97.41,45,Moyen,Petit,2023,12,4
ANO000059,2023-12-26,Villa moderne Casablanca,Casablanca,Bourgogne,Villa,Vente,2338345.4,316.17,5,3,0,2003,7395.85,23,Haut standing,Grand,2023,12,4
ANO001351,2023-12-26,Villa 264m² Hamria,Meknès,Hamria,Villa,Location,7323.89,264.5,4,2,0,2013,27.69,13,Moyen,Grand,2023,12,4
ANO000475,2023-12-27,Villa moderne Fès,Fès,Medina,Villa,Location,8070.09,182.86,3,2,0,1984,44.13,42,Haut standing,Grand,2023,12,4
ANO001196,2023-12-28,Beau Appartement Marrakech,Marrakech,Targa,Appartement,Vente,1482596.95,67.61,2,2,0,2002,21928.66,24,Moyen,Petit,2023,12,4
ANO001191,2023-12-28,Beau Bureau Tanger,Tanger,Malabata,Bureau,Vente,1081007.12,172.48,0,0,3,2012,6267.43,14,Moyen,Grand,2023,12,4
ANO001124,2023-12-29,Beau Appartement Meknès,Meknès,Ville Nouvelle,Appartement,Vente,2052426.07,83.06,3,2,2,2000,24710.16,26,Haut standing,Moyen,2023,12,4
ANO000261,2023-12-29,Terrain moderne Rabat,Rabat,Hay Riad,Terrain,Vente,853310.3,139.76,0,0,0,2005,6105.54,21,Moyen,Moyen,2023,12,4
ANO001288,2023-12-29,Terrain moderne Tanger,Tanger,Centre Ville,Terrain,Location,2252.79,299.15,0,0,0,2008,7.53,18,Économique,Grand,2023,12,4
ANO000955,2023-12-29,Appartement à vente - Tétouan,Tétouan,Centre,Appartement,Vente,417724.94,102.03,2,2,3,2013,4094.14,13,Économique,Moyen,2023,12,4
ANO001434,2023-12-30,Beau Bureau Tétouan,Tétouan,Centre,Bureau,Location,3531.96,103.06,0,0,3,1999,34.27,27,Moyen,Moyen,2023,12,4
ANO000246,2023-12-30,Terrain à vente - Agadir,Agadir,Centre,Terrain,Vente,941779.24,330.72,0,0,0,2017,2847.66,9,Moyen,Grand,2023,12,4
ANO000197,2024-01-01,Beau Appartement Marrakech,Marrakech,Hivernage,Appartement,Vente,2332134.33,63.6,3,1,3,2010,36668.78,16,Haut standing,Petit,2024,1,1
ANO000520,2024-01-01,Beau Bureau Tanger,Tanger,Iberia,Bureau,Location,3514.91,179.71,0,0,4,2007,19.56,19,Moyen,Grand,2024,1,1
ANO000017,2024-01-02,Appartement 40m² Malabata,Tanger,Malabata,Appartement,Vente,2137447.32,40.92,4,2,8,2012,52234.78,14,Haut standing,Petit,2024,1,1
ANO000777,2024-01-03,Villa à vente - Kenitra,Kénitra,Hay Essalam,Villa,Vente,2547768.88,317.93,5,2,0,2007,8013.62,19,Haut standing,Grand,2024,1,1
ANO000737,2024-01-05,Appartement à location - Meknès,Meknès,Ville Nouvelle,Appartement,Location,7499.11,84.98,2,1,3,1999,88.25,27,Moyen,Moyen,2024,1,1
ANO001157,2024-01-05,Appartement à location - Marrakech,Marrakech,Hivernage,Appartement,Location,1981.82,79.53,4,3,3,2009,24.92,17,Économique,Petit,2024,1,1
ANO000030,2024-01-06,Appartement 71m² Hay Qods,Oujda,Hay Qods,Appartement,Vente,589450.13,71.76,3,2,1,2014,8214.19,12,Moyen,Petit,2024,1,1
ANO000052,2024-01-07,Villa à location - Rabat,Rabat,Hay Riad,Villa,Location,9264.51,273.45,4,2,0,1989,33.88,37,Haut standing,Grand,2024,1,1
ANO000233,2024-01-08,Beau Appartement Tétouan,Tétouan,M'diq,Appartement,Location,8521.81,53.72,3,2,1,2017,158.63,9,Haut standing,Petit,2024,1,1
ANO000846,2024-01-08,Villa moderne Oujda,Oujda,Hay Qods,Villa,Vente,2052455.04,328.07,6,3,0,2017,6256.15,9,Haut standing,Grand,2024,1,1
ANO001432,2024-01-10,Appartement à vente - Kenitra,Kénitra,Centre,Appartement,Vente,524983.81,115.17,4,2,0,1997,4558.34,29,Moyen,Moyen,2024,1,1
ANO000299,2024-01-11,Villa 301m² Gueliz,Marrakech,Gueliz,Villa,Location,11564.32,301.9,5,2,0,2008,38.31,18,Haut standing,Grand,2024,1,1
ANO001297,2024-01-11,Beau Appartement Rabat,Rabat,Hassan,Appartement,Vente,567165.85,106.24,2,1,1,2010,5338.53,16,Moyen,Moyen,2024,1,1
ANO000673,2024-01-12,Appartement 34m² Centre,Kénitra,Centre,Appartement,Vente,518258.22,34.9,2,2,0,2015,14849.81,11,Moyen,Petit,2024,1,1
ANO000712,2024-01-12,Bureau à location - Casablanca,Casablanca,Ain Diab,Bureau,Location,5746.9,105.84,0,0,8,1991,54.3,35,Moyen,Moyen,2024,1,1
ANO001428,2024-01-12,Villa moderne Fès,Fès,Zouagha,Villa,Vente,3732174.87,342.75,4,3,0,2014,10888.91,12,Haut standing,Grand,2024,1,1
